scrape_time,station_id,station_name,station_nr,address,latitude,longitude,city,state,postal_code,country,fuel_type,price_eur,last_update,station_type,phone,email,status
2025-10-02T14:36:20Z,6248,LMEnergy Express Stuhlfelden,8790,"Mittersiller Straße 198, Stuhlfelden, Österreich",47.2866913,12.5269815,Stuhlfelden,Salzburg,5724,Österreich,Super,1.536,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6248,LMEnergy Express Stuhlfelden,8790,"Mittersiller Straße 198, Stuhlfelden, Österreich",47.2866913,12.5269815,Stuhlfelden,Salzburg,5724,Österreich,Diesel HVO100,1.747,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6248,LMEnergy Express Stuhlfelden,8790,"Mittersiller Straße 198, Stuhlfelden, Österreich",47.2866913,12.5269815,Stuhlfelden,Salzburg,5724,Österreich,Diesel,1.567,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6249,LMEnergy Express St. Johann,8510,"Naglerweg 17, 5600 St. Johann im Pongau, Österreich",47.3342533,13.1883808,Sankt Johann im Pongau,Salzburg,5600,Österreich,Super,1.564,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6249,LMEnergy Express St. Johann,8510,"Naglerweg 17, 5600 St. Johann im Pongau, Österreich",47.3342533,13.1883808,Sankt Johann im Pongau,Salzburg,5600,Österreich,Diesel HVO100,1.726,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6249,LMEnergy Express St. Johann,8510,"Naglerweg 17, 5600 St. Johann im Pongau, Österreich",47.3342533,13.1883808,Sankt Johann im Pongau,Salzburg,5600,Österreich,Diesel,1.546,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6250,LMEnergy Express Maishofen,8740,"Zellerstraße 1, Maishofen, Österreich",47.3595213,12.7995831,Atzing,Salzburg,5751,Österreich,Super,1.536,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6250,LMEnergy Express Maishofen,8740,"Zellerstraße 1, Maishofen, Österreich",47.3595213,12.7995831,Atzing,Salzburg,5751,Österreich,Diesel HVO100,1.747,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6250,LMEnergy Express Maishofen,8740,"Zellerstraße 1, Maishofen, Österreich",47.3595213,12.7995831,Atzing,Salzburg,5751,Österreich,Diesel,1.567,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6253,LMEnergy Express Uttendorf,8600,"Moosweg 3, Uttendorf, Österreich",47.2812577,12.5752055,Uttendorf,Salzburg,5723,Österreich,Super,1.536,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6253,LMEnergy Express Uttendorf,8600,"Moosweg 3, Uttendorf, Österreich",47.2812577,12.5752055,Uttendorf,Salzburg,5723,Österreich,Diesel,1.567,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6253,LMEnergy Express Uttendorf,8600,"Moosweg 3, Uttendorf, Österreich",47.2812577,12.5752055,Uttendorf,Salzburg,5723,Österreich,AdBlue,1.39,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6253,LMEnergy Express Uttendorf,8600,"Moosweg 3, Uttendorf, Österreich",47.2812577,12.5752055,Uttendorf,Salzburg,5723,Österreich,Ladestrom,0.64,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6254,LMEnergy Bürs,8770,"Almteilweg 1, Bürs, Österreich",47.1505416,9.8124168,Bürs,Vorarlberg,6706,Österreich,Super Plus,1.712,2025-10-02T14:36:20Z,LMEnergy Station,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6254,LMEnergy Bürs,8770,"Almteilweg 1, Bürs, Österreich",47.1505416,9.8124168,Bürs,Vorarlberg,6706,Österreich,Super,1.542,2025-10-02T14:36:20Z,LMEnergy Station,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6254,LMEnergy Bürs,8770,"Almteilweg 1, Bürs, Österreich",47.1505416,9.8124168,Bürs,Vorarlberg,6706,Österreich,Diesel HVO100,1.694,2025-10-02T14:36:20Z,LMEnergy Station,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6254,LMEnergy Bürs,8770,"Almteilweg 1, Bürs, Österreich",47.1505416,9.8124168,Bürs,Vorarlberg,6706,Österreich,Diesel,1.514,2025-10-02T14:36:20Z,LMEnergy Station,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6257,LMEnergy Abtenau,8590,"Markt 280, Abtenau, Österreich",47.5647706,13.342273,Abtenau,Salzburg,5441,Österreich,Super,1.574,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6257,LMEnergy Abtenau,8590,"Markt 280, Abtenau, Österreich",47.5647706,13.342273,Abtenau,Salzburg,5441,Österreich,Diesel HVO100,1.691,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6257,LMEnergy Abtenau,8590,"Markt 280, Abtenau, Österreich",47.5647706,13.342273,Abtenau,Salzburg,5441,Österreich,Diesel,1.511,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6257,LMEnergy Abtenau,8590,"Markt 280, Abtenau, Österreich",47.5647706,13.342273,Abtenau,Salzburg,5441,Österreich,AdBlue,1.39,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6257,LMEnergy Abtenau,8590,"Markt 280, Abtenau, Österreich",47.5647706,13.342273,Abtenau,Salzburg,5441,Österreich,Ladestrom,0.64,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6259,LMEnergy Faistenau,8690,"Hinterseestraße 47, Faistenau, Österreich",47.781317,13.2409511,Faistenau,Salzburg,5324,Österreich,Super Plus,1.719,2025-10-02T14:36:20Z,LMEnergy Station,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6259,LMEnergy Faistenau,8690,"Hinterseestraße 47, Faistenau, Österreich",47.781317,13.2409511,Faistenau,Salzburg,5324,Österreich,Super,1.549,2025-10-02T14:36:20Z,LMEnergy Station,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6259,LMEnergy Faistenau,8690,"Hinterseestraße 47, Faistenau, Österreich",47.781317,13.2409511,Faistenau,Salzburg,5324,Österreich,Diesel HVO100,1.729,2025-10-02T14:36:20Z,LMEnergy Station,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6259,LMEnergy Faistenau,8690,"Hinterseestraße 47, Faistenau, Österreich",47.781317,13.2409511,Faistenau,Salzburg,5324,Österreich,Diesel,1.549,2025-10-02T14:36:20Z,LMEnergy Station,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6297,LMEnergy Express Filzmoos,8610,"Neuberg 110, Filzmoos, Österreich",47.4322109,13.4934484,NA,Salzburg,5532,Österreich,Super Plus,1.794,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6297,LMEnergy Express Filzmoos,8610,"Neuberg 110, Filzmoos, Österreich",47.4322109,13.4934484,NA,Salzburg,5532,Österreich,Super,1.624,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6297,LMEnergy Express Filzmoos,8610,"Neuberg 110, Filzmoos, Österreich",47.4322109,13.4934484,NA,Salzburg,5532,Österreich,Diesel HVO100,1.796,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
2025-10-02T14:36:20Z,6297,LMEnergy Express Filzmoos,8610,"Neuberg 110, Filzmoos, Österreich",47.4322109,13.4934484,NA,Salzburg,5532,Österreich,Diesel,1.616,2025-10-02T14:36:20Z,LMEnergy Express,,office@lm-energy.at,open
